DATA,STAGIONE,ANNO,STATO_RESIDENZA,Totale
200709,AUTUNNO,2007,ARGENTINA,2170.59913043
200709,AUTUNNO,2007,AUSTRALIA,2843.45626637
200709,AUTUNNO,2007,AUSTRIA,774.336345609
200709,AUTUNNO,2007,BELGIO,1161.01158696
200709,AUTUNNO,2007,BRASILE,3398.3072449
200709,AUTUNNO,2007,CANADA,2505.25036585
200709,AUTUNNO,2007,"CECA, REPUBBLICA",1051.34601667
200709,AUTUNNO,2007,CINA REP.POP.,2195.9245098
200709,AUTUNNO,2007,DANIMARCA,1312.45321818
200709,AUTUNNO,2007,FINLANDIA,1106.8490566
200709,AUTUNNO,2007,FRANCIA,1142.95782463
200709,AUTUNNO,2007,GERMANIA,1093.19741178
200709,AUTUNNO,2007,GIAPPONE,2371.09275182
200709,AUTUNNO,2007,GRECIA,1015.55509091
200709,AUTUNNO,2007,INDIA,1865.83404255
200709,AUTUNNO,2007,IRLANDA,1472.14930481
200709,AUTUNNO,2007,MESSICO,2207.06176471
200709,AUTUNNO,2007,NORVEGIA,1524.1228866
200709,AUTUNNO,2007,OLANDA,1379.60332378
200709,AUTUNNO,2007,POLONIA,1421.20260784
200709,AUTUNNO,2007,PORTOGALLO,1580.81058824
200709,AUTUNNO,2007,REGNO UNITO,1484.30396014
200709,AUTUNNO,2007,ROMANIA,1484.65839231
200709,AUTUNNO,2007,RUSSIA,3041.23065263
200709,AUTUNNO,2007,"SLOVACCA, REPUBBLICA",1601.80384615
200709,AUTUNNO,2007,SLOVENIA,77.2126436782
200709,AUTUNNO,2007,SPAGNA,1443.82245417
200709,AUTUNNO,2007,STATI UNITI D'AMERICA,2957.07813102
200709,AUTUNNO,2007,SVEZIA,1430.03412587
200709,AUTUNNO,2007,SVIZZERA,727.674412903
200709,AUTUNNO,2007,UNGHERIA,1188.79449505
200710,AUTUNNO,2007,ARGENTINA,2458.48791667
200710,AUTUNNO,2007,AUSTRALIA,2719.18106133
200710,AUTUNNO,2007,AUSTRIA,729.038646154
200710,AUTUNNO,2007,BELGIO,879.803277311
200710,AUTUNNO,2007,BRASILE,2492.944825
200710,AUTUNNO,2007,CANADA,2535.44766489
200710,AUTUNNO,2007,"CECA, REPUBBLICA",895.545644737
200710,AUTUNNO,2007,CINA REP.POP.,2541.42360656
200710,AUTUNNO,2007,DANIMARCA,1089.83811364
200710,AUTUNNO,2007,FINLANDIA,1067.48571429
200710,AUTUNNO,2007,FRANCIA,913.094100128
200710,AUTUNNO,2007,GERMANIA,1021.78774618
200710,AUTUNNO,2007,GIAPPONE,1859.51960577
200710,AUTUNNO,2007,GRECIA,752.123139535
200710,AUTUNNO,2007,INDIA,1660.42307692
200710,AUTUNNO,2007,IRLANDA,1197.49410256
200710,AUTUNNO,2007,MESSICO,2367.77363636
200710,AUTUNNO,2007,NORVEGIA,1708.68598039
200710,AUTUNNO,2007,OLANDA,1320.789
200710,AUTUNNO,2007,POLONIA,1798.90401418
200710,AUTUNNO,2007,PORTOGALLO,1188.42658537
200710,AUTUNNO,2007,REGNO UNITO,1291.09047666
200710,AUTUNNO,2007,ROMANIA,1653.03797895
200710,AUTUNNO,2007,RUSSIA,2572.41773585
200710,AUTUNNO,2007,"SLOVACCA, REPUBBLICA",1876.90769231
200710,AUTUNNO,2007,SLOVENIA,59.8303030303
200710,AUTUNNO,2007,SPAGNA,1354.81642951
200710,AUTUNNO,2007,STATI UNITI D'AMERICA,2916.99936089
200710,AUTUNNO,2007,SVEZIA,1355.402352
200710,AUTUNNO,2007,SVIZZERA,829.738292308
200710,AUTUNNO,2007,UNGHERIA,1479.3908875
200711,AUTUNNO,2007,ARGENTINA,2112.28346104
200711,AUTUNNO,2007,AUSTRALIA,2363.69231298
200711,AUTUNNO,2007,AUSTRIA,617.333342857
200711,AUTUNNO,2007,BELGIO,671.707785714
200711,AUTUNNO,2007,BRASILE,2043.47592233
200711,AUTUNNO,2007,CANADA,1723.67775887
200711,AUTUNNO,2007,"CECA, REPUBBLICA",1103.14686364
200711,AUTUNNO,2007,CINA REP.POP.,2799.71490244
200711,AUTUNNO,2007,DANIMARCA,955.152272727
200711,AUTUNNO,2007,FINLANDIA,759.325581395
200711,AUTUNNO,2007,FRANCIA,845.279528555
200711,AUTUNNO,2007,GERMANIA,803.275871452
200711,AUTUNNO,2007,GIAPPONE,1992.50503636
200711,AUTUNNO,2007,GRECIA,644.196071429
200711,AUTUNNO,2007,INDIA,1305.05314286
200711,AUTUNNO,2007,IRLANDA,1023.478
200711,AUTUNNO,2007,MESSICO,2633.94044444
200711,AUTUNNO,2007,NORVEGIA,1716.4452069
200711,AUTUNNO,2007,OLANDA,946.098474576
200711,AUTUNNO,2007,POLONIA,1562.67735507
200711,AUTUNNO,2007,PORTOGALLO,1367.30828571
200711,AUTUNNO,2007,REGNO UNITO,958.985136937
200711,AUTUNNO,2007,ROMANIA,1415.07261789
200711,AUTUNNO,2007,RUSSIA,2217.74625
200711,AUTUNNO,2007,"SLOVACCA, REPUBBLICA",983.145
200711,AUTUNNO,2007,SLOVENIA,107.0768125
200711,AUTUNNO,2007,SPAGNA,1190.41637083
200711,AUTUNNO,2007,STATI UNITI D'AMERICA,2579.16261765
200711,AUTUNNO,2007,SVEZIA,1119.83251181
200711,AUTUNNO,2007,SVIZZERA,564.968332599
200711,AUTUNNO,2007,UNGHERIA,842.092
200712,INVERNO,2007,ARGENTINA,1862.71747727
200712,INVERNO,2007,AUSTRALIA,2843.1780754
200712,INVERNO,2007,AUSTRIA,491.203739583
200712,INVERNO,2007,BELGIO,756.460942029
200712,INVERNO,2007,BRASILE,1679.96589623
200712,INVERNO,2007,CANADA,2684.33385714
200712,INVERNO,2007,"CECA, REPUBBLICA",856.276435484
200712,INVERNO,2007,CINA REP.POP.,3274.42109524
200712,INVERNO,2007,DANIMARCA,946.339864407
200712,INVERNO,2007,FINLANDIA,956.246
200712,INVERNO,2007,FRANCIA,886.237362319
200712,INVERNO,2007,GERMANIA,779.692159519
200712,INVERNO,2007,GIAPPONE,1773.396
200712,INVERNO,2007,GRECIA,937.211468085
200712,INVERNO,2007,INDIA,1913.63536364
200712,INVERNO,2007,IRLANDA,860.619071429
200712,INVERNO,2007,MESSICO,2542.4844186
200712,INVERNO,2007,NORVEGIA,1958.59144262
200712,INVERNO,2007,OLANDA,858.732335227
200712,INVERNO,2007,POLONIA,961.081976
200712,INVERNO,2007,PORTOGALLO,1455.64963636
200712,INVERNO,2007,REGNO UNITO,945.211577453
200712,INVERNO,2007,ROMANIA,1611.18202083
200712,INVERNO,2007,RUSSIA,2241.16022727
200712,INVERNO,2007,"SLOVACCA, REPUBBLICA",886.404432432
200712,INVERNO,2007,SLOVENIA,145.877267442
200712,INVERNO,2007,SPAGNA,1317.01826623
200712,INVERNO,2007,STATI UNITI D'AMERICA,2704.89697775
200712,INVERNO,2007,SVEZIA,1035.36183673
200712,INVERNO,2007,SVIZZERA,441.408461856
200712,INVERNO,2007,UNGHERIA,635.878518519
200801,INVERNO,2008,ARGENTINA,2406.57303371
200801,INVERNO,2008,AUSTRALIA,2481.74415044
200801,INVERNO,2008,AUSTRIA,526.259259259
200801,INVERNO,2008,BELGIO,788.558605882
200801,INVERNO,2008,BRASILE,1706.03791045
200801,INVERNO,2008,CANADA,2189.99348872
200801,INVERNO,2008,"CECA, REPUBBLICA",954.328673684
200801,INVERNO,2008,CINA REP.POP.,2467.68656716
200801,INVERNO,2008,DANIMARCA,936.566589286
200801,INVERNO,2008,FINLANDIA,1133.18644068
200801,INVERNO,2008,FRANCIA,853.213785047
200801,INVERNO,2008,GERMANIA,795.866341463
200801,INVERNO,2008,GIAPPONE,2849.07847619
200801,INVERNO,2008,GRECIA,926.009090909
200801,INVERNO,2008,INDIA,2541.8725
200801,INVERNO,2008,IRLANDA,830.057980769
200801,INVERNO,2008,MESSICO,2170.52173913
200801,INVERNO,2008,NORVEGIA,1141.99626786
200801,INVERNO,2008,OLANDA,922.666666667
200801,INVERNO,2008,POLONIA,969.865782313
200801,INVERNO,2008,PORTOGALLO,1376.61702128
200801,INVERNO,2008,REGNO UNITO,936.636881032
200801,INVERNO,2008,ROMANIA,2257.11470085
200801,INVERNO,2008,RUSSIA,3085.3452381
200801,INVERNO,2008,"SLOVACCA, REPUBBLICA",883.695652174
200801,INVERNO,2008,SLOVENIA,277.394736842
200801,INVERNO,2008,SPAGNA,1037.27417027
200801,INVERNO,2008,STATI UNITI D'AMERICA,3241.39018963
200801,INVERNO,2008,SVEZIA,1181.63725455
200801,INVERNO,2008,SVIZZERA,411.041009836
200801,INVERNO,2008,UNGHERIA,744.196721311
200802,INVERNO,2008,ARGENTINA,2180.50193548
200802,INVERNO,2008,AUSTRALIA,2501.90033898
200802,INVERNO,2008,AUSTRIA,556.400462963
200802,INVERNO,2008,BELGIO,858.80567033
200802,INVERNO,2008,BRASILE,2152.92221212
200802,INVERNO,2008,CANADA,2008.02431034
200802,INVERNO,2008,"CECA, REPUBBLICA",830.801652893
200802,INVERNO,2008,CINA REP.POP.,2345.12851852
200802,INVERNO,2008,DANIMARCA,1034.40334211
200802,INVERNO,2008,FINLANDIA,1160.43921569
200802,INVERNO,2008,FRANCIA,898.88380521
200802,INVERNO,2008,GERMANIA,704.087357798
200802,INVERNO,2008,GIAPPONE,2496.82600699
200802,INVERNO,2008,GRECIA,721.86622807
200802,INVERNO,2008,INDIA,3213.43489796
200802,INVERNO,2008,IRLANDA,1010.51678161
200802,INVERNO,2008,MESSICO,2516.43841667
200802,INVERNO,2008,NORVEGIA,1225.65916667
200802,INVERNO,2008,OLANDA,905.935447761
200802,INVERNO,2008,POLONIA,977.816547771
200802,INVERNO,2008,PORTOGALLO,1288.69313433
200802,INVERNO,2008,REGNO UNITO,964.736033962
200802,INVERNO,2008,ROMANIA,2223.08002525
200802,INVERNO,2008,RUSSIA,2417.72160714
200802,INVERNO,2008,"SLOVACCA, REPUBBLICA",862.66375
200802,INVERNO,2008,SLOVENIA,174.173913043
200802,INVERNO,2008,SPAGNA,1017.08039237
200802,INVERNO,2008,STATI UNITI D'AMERICA,2981.37353468
200802,INVERNO,2008,SVEZIA,1160.31748182
200802,INVERNO,2008,SVIZZERA,351.380301754
200802,INVERNO,2008,UNGHERIA,773.993007634
200803,PRIMAVERA,2008,ARGENTINA,2326.87056604
200803,PRIMAVERA,2008,AUSTRALIA,2358.52501149
200803,PRIMAVERA,2008,AUSTRIA,607.777100737
200803,PRIMAVERA,2008,BELGIO,977.138369863
200803,PRIMAVERA,2008,BRASILE,2191.99728571
200803,PRIMAVERA,2008,CANADA,2116.99215909
200803,PRIMAVERA,2008,"CECA, REPUBBLICA",827.798181818
200803,PRIMAVERA,2008,CINA REP.POP.,2541.24558824
200803,PRIMAVERA,2008,DANIMARCA,957.191356322
200803,PRIMAVERA,2008,FINLANDIA,1171.53666667
200803,PRIMAVERA,2008,FRANCIA,862.108355828
200803,PRIMAVERA,2008,GERMANIA,773.343497312
200803,PRIMAVERA,2008,GIAPPONE,3340.69834328
200803,PRIMAVERA,2008,GRECIA,751.133010753
200803,PRIMAVERA,2008,INDIA,3012.27633898
200803,PRIMAVERA,2008,IRLANDA,1041.88663415
200803,PRIMAVERA,2008,MESSICO,2461.51810976
200803,PRIMAVERA,2008,NORVEGIA,1178.29793407
200803,PRIMAVERA,2008,OLANDA,997.478373016
200803,PRIMAVERA,2008,POLONIA,852.712035928
200803,PRIMAVERA,2008,PORTOGALLO,1539.39181818
200803,PRIMAVERA,2008,REGNO UNITO,975.696782051
200803,PRIMAVERA,2008,ROMANIA,2306.23222905
200803,PRIMAVERA,2008,RUSSIA,2176.73903371
200803,PRIMAVERA,2008,"SLOVACCA, REPUBBLICA",718.295
200803,PRIMAVERA,2008,SLOVENIA,177.160377358
200803,PRIMAVERA,2008,SPAGNA,1108.15150339
200803,PRIMAVERA,2008,STATI UNITI D'AMERICA,2547.13497421
200803,PRIMAVERA,2008,SVEZIA,1180.38717857
200803,PRIMAVERA,2008,SVIZZERA,480.244725784
200803,PRIMAVERA,2008,UNGHERIA,709.773826087
200804,PRIMAVERA,2008,ARGENTINA,2884.31308642
200804,PRIMAVERA,2008,AUSTRALIA,3334.6123
200804,PRIMAVERA,2008,AUSTRIA,547.690410959
200804,PRIMAVERA,2008,BELGIO,942.32244898
200804,PRIMAVERA,2008,BRASILE,2183.20957407
200804,PRIMAVERA,2008,CANADA,2166.2497963
200804,PRIMAVERA,2008,"CECA, REPUBBLICA",649.932949495
200804,PRIMAVERA,2008,CINA REP.POP.,1825.13214286
200804,PRIMAVERA,2008,DANIMARCA,1020.03400926
200804,PRIMAVERA,2008,FINLANDIA,1178.7680198
200804,PRIMAVERA,2008,FRANCIA,913.533436364
200804,PRIMAVERA,2008,GERMANIA,844.356298835
200804,PRIMAVERA,2008,GIAPPONE,4184.39283333
200804,PRIMAVERA,2008,GRECIA,611.790252101
200804,PRIMAVERA,2008,INDIA,2269.52339604
200804,PRIMAVERA,2008,IRLANDA,1389.39020472
200804,PRIMAVERA,2008,MESSICO,2292.97974684
200804,PRIMAVERA,2008,NORVEGIA,1469.01509167
200804,PRIMAVERA,2008,OLANDA,1152.42153009
200804,PRIMAVERA,2008,POLONIA,796.811497006
200804,PRIMAVERA,2008,PORTOGALLO,1423.5594557
200804,PRIMAVERA,2008,REGNO UNITO,1069.28347463
200804,PRIMAVERA,2008,ROMANIA,2406.01802469
200804,PRIMAVERA,2008,RUSSIA,2608.55536232
200804,PRIMAVERA,2008,"SLOVACCA, REPUBBLICA",832.079558824
200804,PRIMAVERA,2008,SLOVENIA,83.7777777778
200804,PRIMAVERA,2008,SPAGNA,1085.83417993
200804,PRIMAVERA,2008,STATI UNITI D'AMERICA,2744.91531266
200804,PRIMAVERA,2008,SVEZIA,1221.11612155
200804,PRIMAVERA,2008,SVIZZERA,526.28356621
200804,PRIMAVERA,2008,UNGHERIA,744.403582418
200805,PRIMAVERA,2008,ARGENTINA,2451.36929577
200805,PRIMAVERA,2008,AUSTRALIA,3200.9669496
200805,PRIMAVERA,2008,AUSTRIA,645.094427083
200805,PRIMAVERA,2008,BELGIO,837.828767123
200805,PRIMAVERA,2008,BRASILE,2070.42604396
200805,PRIMAVERA,2008,CANADA,1926.20890879
200805,PRIMAVERA,2008,"CECA, REPUBBLICA",707.258453608
200805,PRIMAVERA,2008,CINA REP.POP.,1867.44303922
200805,PRIMAVERA,2008,DANIMARCA,1267.07420213
200805,PRIMAVERA,2008,FINLANDIA,1170.66216216
200805,PRIMAVERA,2008,FRANCIA,959.262864173
200805,PRIMAVERA,2008,GERMANIA,920.566533158
200805,PRIMAVERA,2008,GIAPPONE,3150.03351351
200805,PRIMAVERA,2008,GRECIA,704.093703704
200805,PRIMAVERA,2008,INDIA,2542.12822917
200805,PRIMAVERA,2008,IRLANDA,1830.89315789
200805,PRIMAVERA,2008,MESSICO,2576.98852459
200805,PRIMAVERA,2008,NORVEGIA,1267.86258242
200805,PRIMAVERA,2008,OLANDA,1503.50016241
200805,PRIMAVERA,2008,POLONIA,1094.58041322
200805,PRIMAVERA,2008,PORTOGALLO,1444.44075758
200805,PRIMAVERA,2008,REGNO UNITO,1287.81253868
200805,PRIMAVERA,2008,ROMANIA,2714.76248276
200805,PRIMAVERA,2008,RUSSIA,1969.75359551
200805,PRIMAVERA,2008,"SLOVACCA, REPUBBLICA",978.089795918
200805,PRIMAVERA,2008,SLOVENIA,116.113636364
200805,PRIMAVERA,2008,SPAGNA,1104.28149054
200805,PRIMAVERA,2008,STATI UNITI D'AMERICA,2467.24937165
200805,PRIMAVERA,2008,SVEZIA,1153.12027143
200805,PRIMAVERA,2008,SVIZZERA,693.027198529
200805,PRIMAVERA,2008,UNGHERIA,847.864774194
200806,ESTATE,2008,ARGENTINA,2350.69467532
200806,ESTATE,2008,AUSTRALIA,3290.16435754
200806,ESTATE,2008,AUSTRIA,708.244787018
200806,ESTATE,2008,BELGIO,946.157407407
200806,ESTATE,2008,BRASILE,2566.49501105
200806,ESTATE,2008,CANADA,2402.69582934
200806,ESTATE,2008,"CECA, REPUBBLICA",1068.37463415
200806,ESTATE,2008,CINA REP.POP.,1881.07073973
200806,ESTATE,2008,DANIMARCA,1369.47570642
200806,ESTATE,2008,FINLANDIA,1726.99166667
200806,ESTATE,2008,FRANCIA,918.177069091
200806,ESTATE,2008,GERMANIA,975.880697811
200806,ESTATE,2008,GIAPPONE,2532.22680925
200806,ESTATE,2008,GRECIA,737.76245098
200806,ESTATE,2008,INDIA,2509.14253488
200806,ESTATE,2008,IRLANDA,2020.8540566
200806,ESTATE,2008,MESSICO,1937.715
200806,ESTATE,2008,NORVEGIA,1482.85175833
200806,ESTATE,2008,OLANDA,1552.4359217
200806,ESTATE,2008,POLONIA,1530.73467033
200806,ESTATE,2008,PORTOGALLO,1402.09162791
200806,ESTATE,2008,REGNO UNITO,1323.48627211
200806,ESTATE,2008,ROMANIA,2413.43574586
200806,ESTATE,2008,RUSSIA,2745.50082075
200806,ESTATE,2008,"SLOVACCA, REPUBBLICA",1042.84291667
200806,ESTATE,2008,SLOVENIA,98.0564516129
200806,ESTATE,2008,SPAGNA,1123.54061393
200806,ESTATE,2008,STATI UNITI D'AMERICA,2518.75945328
200806,ESTATE,2008,SVEZIA,1468.91725
200806,ESTATE,2008,SVIZZERA,519.375733788
200806,ESTATE,2008,UNGHERIA,1111.47091304
200807,ESTATE,2008,ARGENTINA,2159.19652679
200807,ESTATE,2008,AUSTRALIA,3250.43939944
200807,ESTATE,2008,AUSTRIA,769.953674603
200807,ESTATE,2008,BELGIO,1425.28543689
200807,ESTATE,2008,BRASILE,2001.94791701
200807,ESTATE,2008,CANADA,3046.61058621
200807,ESTATE,2008,"CECA, REPUBBLICA",1007.1700442
200807,ESTATE,2008,CINA REP.POP.,2085.4827451
200807,ESTATE,2008,DANIMARCA,1674.24085765
200807,ESTATE,2008,FINLANDIA,1907.35897436
200807,ESTATE,2008,FRANCIA,1190.25809665
200807,ESTATE,2008,GERMANIA,1068.1488032
200807,ESTATE,2008,GIAPPONE,1929.25827731
200807,ESTATE,2008,GRECIA,899.259259259
200807,ESTATE,2008,INDIA,2589.77357798
200807,ESTATE,2008,IRLANDA,1734.81262205
200807,ESTATE,2008,MESSICO,2501.74779851
200807,ESTATE,2008,NORVEGIA,1907.48194737
200807,ESTATE,2008,OLANDA,1557.07549766
200807,ESTATE,2008,POLONIA,1405.87286853
200807,ESTATE,2008,PORTOGALLO,1490.37121212
200807,ESTATE,2008,REGNO UNITO,1547.37623736
200807,ESTATE,2008,ROMANIA,2436.067109
200807,ESTATE,2008,RUSSIA,2368.64387387
200807,ESTATE,2008,"SLOVACCA, REPUBBLICA",1179.3541625
200807,ESTATE,2008,SLOVENIA,85.6623376623
200807,ESTATE,2008,SPAGNA,1348.75803134
200807,ESTATE,2008,STATI UNITI D'AMERICA,2536.17301171
200807,ESTATE,2008,SVEZIA,1641.07675309
200807,ESTATE,2008,SVIZZERA,680.298226537
200807,ESTATE,2008,UNGHERIA,1506.94580412
200808,ESTATE,2008,ARGENTINA,2451.44397115
200808,ESTATE,2008,AUSTRALIA,3311.17421302
200808,ESTATE,2008,AUSTRIA,822.226120858
200808,ESTATE,2008,BELGIO,1514.86030717
200808,ESTATE,2008,BRASILE,2158.35265493
200808,ESTATE,2008,CANADA,3234.63839185
200808,ESTATE,2008,"CECA, REPUBBLICA",1003.43701439
200808,ESTATE,2008,CINA REP.POP.,2283.93466667
200808,ESTATE,2008,DANIMARCA,1764.84158824
200808,ESTATE,2008,FINLANDIA,1242.06329114
200808,ESTATE,2008,FRANCIA,1355.97708897
200808,ESTATE,2008,GERMANIA,1180.35997282
200808,ESTATE,2008,GIAPPONE,2313.249584
200808,ESTATE,2008,GRECIA,1359.2710274
200808,ESTATE,2008,INDIA,3422.14413793
200808,ESTATE,2008,IRLANDA,1735.17820886
200808,ESTATE,2008,MESSICO,2086.57964286
200808,ESTATE,2008,NORVEGIA,2031.9097549
200808,ESTATE,2008,OLANDA,1615.56421133
200808,ESTATE,2008,POLONIA,1544.87345745
200808,ESTATE,2008,PORTOGALLO,1868.01542857
200808,ESTATE,2008,REGNO UNITO,1683.51628703
200808,ESTATE,2008,ROMANIA,2063.95078704
200808,ESTATE,2008,RUSSIA,2636.34225478
200808,ESTATE,2008,"SLOVACCA, REPUBBLICA",2566.24869565
200808,ESTATE,2008,SLOVENIA,113.286486486
200808,ESTATE,2008,SPAGNA,1550.92030009
200808,ESTATE,2008,STATI UNITI D'AMERICA,2693.05954032
200808,ESTATE,2008,SVEZIA,1673.42615652
200808,ESTATE,2008,SVIZZERA,804.191208936
200808,ESTATE,2008,UNGHERIA,1624.33051613
200809,AUTUNNO,2008,ARGENTINA,2496.17605405
200809,AUTUNNO,2008,AUSTRALIA,3156.95081855
200809,AUTUNNO,2008,AUSTRIA,713.039812646
200809,AUTUNNO,2008,BELGIO,1252.91127753
200809,AUTUNNO,2008,BRASILE,2519.80874074
200809,AUTUNNO,2008,CANADA,2795.20057256
200809,AUTUNNO,2008,"CECA, REPUBBLICA",885.021843972
200809,AUTUNNO,2008,CINA REP.POP.,2944.2993662
200809,AUTUNNO,2008,DANIMARCA,1383.74196
200809,AUTUNNO,2008,FINLANDIA,903.153846154
200809,AUTUNNO,2008,FRANCIA,1137.15560112
200809,AUTUNNO,2008,GERMANIA,1083.97881906
200809,AUTUNNO,2008,GIAPPONE,2096.21145865
200809,AUTUNNO,2008,GRECIA,1141.99600826
200809,AUTUNNO,2008,INDIA,2581.28677778
200809,AUTUNNO,2008,IRLANDA,1421.66335385
200809,AUTUNNO,2008,MESSICO,1804.80642857
200809,AUTUNNO,2008,NORVEGIA,1535.83243158
200809,AUTUNNO,2008,OLANDA,1293.14273128
200809,AUTUNNO,2008,POLONIA,1213.71009346
200809,AUTUNNO,2008,PORTOGALLO,1664.5472093
200809,AUTUNNO,2008,REGNO UNITO,1439.73493424
200809,AUTUNNO,2008,ROMANIA,1444.57757764
200809,AUTUNNO,2008,RUSSIA,2570.09461029
200809,AUTUNNO,2008,"SLOVACCA, REPUBBLICA",2354.44086207
200809,AUTUNNO,2008,SLOVENIA,57.2567567568
200809,AUTUNNO,2008,SPAGNA,1320.86945687
200809,AUTUNNO,2008,STATI UNITI D'AMERICA,2768.23049967
200809,AUTUNNO,2008,SVEZIA,1458.84698701
200809,AUTUNNO,2008,SVIZZERA,602.905909091
200809,AUTUNNO,2008,UNGHERIA,1214.92898305
200810,AUTUNNO,2008,ARGENTINA,2250.31812308
200810,AUTUNNO,2008,AUSTRALIA,3248.24909705
200810,AUTUNNO,2008,AUSTRIA,625.020348837
200810,AUTUNNO,2008,BELGIO,847.890374332
200810,AUTUNNO,2008,BRASILE,2439.03738562
200810,AUTUNNO,2008,CANADA,2538.17937102
200810,AUTUNNO,2008,"CECA, REPUBBLICA",864.593621849
200810,AUTUNNO,2008,CINA REP.POP.,2278.2454023
200810,AUTUNNO,2008,DANIMARCA,1328.19239706
200810,AUTUNNO,2008,FINLANDIA,859.88947619
200810,AUTUNNO,2008,FRANCIA,1017.84513043
200810,AUTUNNO,2008,GERMANIA,927.019854885
200810,AUTUNNO,2008,GIAPPONE,2493.81206122
200810,AUTUNNO,2008,GRECIA,1045.83947712
200810,AUTUNNO,2008,INDIA,2687.91344828
200810,AUTUNNO,2008,IRLANDA,1037.11650485
200810,AUTUNNO,2008,MESSICO,2102.62869231
200810,AUTUNNO,2008,NORVEGIA,1287.67088462
200810,AUTUNNO,2008,OLANDA,1026.2942884
200810,AUTUNNO,2008,POLONIA,1010.296
200810,AUTUNNO,2008,PORTOGALLO,1353.53239437
200810,AUTUNNO,2008,REGNO UNITO,1182.07260974
200810,AUTUNNO,2008,ROMANIA,1203.22525439
200810,AUTUNNO,2008,RUSSIA,2438.66852113
200810,AUTUNNO,2008,"SLOVACCA, REPUBBLICA",2092.44875
200810,AUTUNNO,2008,SLOVENIA,104.798507463
200810,AUTUNNO,2008,SPAGNA,1300.56303797
200810,AUTUNNO,2008,STATI UNITI D'AMERICA,2884.49050794
200810,AUTUNNO,2008,SVEZIA,1330.12839231
200810,AUTUNNO,2008,SVIZZERA,572.803637681
200810,AUTUNNO,2008,UNGHERIA,892.866110092
200811,AUTUNNO,2008,ARGENTINA,1965.23351852
200811,AUTUNNO,2008,AUSTRALIA,3085.97085366
200811,AUTUNNO,2008,AUSTRIA,483.199844358
200811,AUTUNNO,2008,BELGIO,802.335941935
200811,AUTUNNO,2008,BRASILE,2015.57303922
200811,AUTUNNO,2008,CANADA,2333.94786992
200811,AUTUNNO,2008,"CECA, REPUBBLICA",827.005979798
200811,AUTUNNO,2008,CINA REP.POP.,2198.53585714
200811,AUTUNNO,2008,DANIMARCA,1141.53035849
200811,AUTUNNO,2008,FINLANDIA,922.1635
200811,AUTUNNO,2008,FRANCIA,963.254927069
200811,AUTUNNO,2008,GERMANIA,746.779013556
200811,AUTUNNO,2008,GIAPPONE,1663.28675735
200811,AUTUNNO,2008,GRECIA,1001.66912698
200811,AUTUNNO,2008,INDIA,2382.38788462
200811,AUTUNNO,2008,IRLANDA,1188.06371875
200811,AUTUNNO,2008,MESSICO,2024.60309859
200811,AUTUNNO,2008,NORVEGIA,962.587466667
200811,AUTUNNO,2008,OLANDA,905.313636364
200811,AUTUNNO,2008,POLONIA,1002.35379433
200811,AUTUNNO,2008,PORTOGALLO,1606.79509804
200811,AUTUNNO,2008,REGNO UNITO,869.366295062
200811,AUTUNNO,2008,ROMANIA,1090.78827612
200811,AUTUNNO,2008,RUSSIA,2018.14805714
200811,AUTUNNO,2008,"SLOVACCA, REPUBBLICA",1168.27586792
200811,AUTUNNO,2008,SLOVENIA,103.553398058
200811,AUTUNNO,2008,SPAGNA,1243.69393881
200811,AUTUNNO,2008,STATI UNITI D'AMERICA,2790.98633101
200811,AUTUNNO,2008,SVEZIA,1078.8610102
200811,AUTUNNO,2008,SVIZZERA,363.727189815
200811,AUTUNNO,2008,UNGHERIA,784.750241379
200812,INVERNO,2008,ARGENTINA,2139.9312
200812,INVERNO,2008,AUSTRALIA,2511.04819048
200812,INVERNO,2008,AUSTRIA,520.364658986
200812,INVERNO,2008,BELGIO,956.816008929
200812,INVERNO,2008,BRASILE,2210.18781538
200812,INVERNO,2008,CANADA,2341.84544444
200812,INVERNO,2008,"CECA, REPUBBLICA",703.607009804
200812,INVERNO,2008,CINA REP.POP.,1905.21166667
200812,INVERNO,2008,DANIMARCA,996.059785714
200812,INVERNO,2008,FINLANDIA,871.615208333
200812,INVERNO,2008,FRANCIA,804.60990963
200812,INVERNO,2008,GERMANIA,784.265244949
200812,INVERNO,2008,GIAPPONE,1434.81434058
200812,INVERNO,2008,GRECIA,848.669579832
200812,INVERNO,2008,INDIA,3946.01166667
200812,INVERNO,2008,IRLANDA,999.08275641
200812,INVERNO,2008,MESSICO,2328.4057377
200812,INVERNO,2008,NORVEGIA,889.041078947
200812,INVERNO,2008,OLANDA,877.247721519
200812,INVERNO,2008,POLONIA,1116.1616963
200812,INVERNO,2008,PORTOGALLO,2321.64695652
200812,INVERNO,2008,REGNO UNITO,813.930806452
200812,INVERNO,2008,ROMANIA,1374.81774242
200812,INVERNO,2008,RUSSIA,3035.81792135
200812,INVERNO,2008,"SLOVACCA, REPUBBLICA",872.193414634
200812,INVERNO,2008,SLOVENIA,110.426086957
200812,INVERNO,2008,SPAGNA,1331.5819184
200812,INVERNO,2008,STATI UNITI D'AMERICA,2255.14603696
200812,INVERNO,2008,SVEZIA,1317.78689189
200812,INVERNO,2008,SVIZZERA,426.774181624
200812,INVERNO,2008,UNGHERIA,1320.029
200901,INVERNO,2009,ARGENTINA,1926.92857143
200901,INVERNO,2009,AUSTRALIA,2965.07399446
